% # columns="iteration, evaluation, void, void, void, xmean", seed=79710, Mon Jan 15 12:14:22 2018, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1553 17083 0 0 0 5.32570597834 2.08131565061 15.7852167485 -0.1874995113 0.022649141925 -0.148147354292 11.527885712 21.4527050803 21.5350521526 -11.049528845 10.5493587098 -0.0499597186692 10.5499493142 10.5508514558
1554 17094 0 0 0 5.40989297363 1.96736207436 16.088320463 -0.129722863569 -0.000148894636265 -0.118419307709 11.5367830936 21.4895879486 21.4692124601 -11.0231167703 10.5496713284 -0.050005629464 10.5500267369 10.5506328109
1555 17105 0 0 0 5.10049170066 1.55526358165 15.6045770344 -0.195425932699 -0.043269302445 -0.0248622123252 11.5222673392 21.4744439129 21.5186889036 -11.0271463658 10.5495439993 -0.0500469890024 10.5500509183 10.5506781189
1556 17116 0 0 0 5.07038993141 1.41425352428 15.4732172073 -0.0134503913232 -0.0573060914972 -0.133523489589 11.5423381479 21.5580049096 21.4900142304 -10.9887360805 10.5494989236 -0.0501455850815 10.5501521939 10.5507421875
1557 17127 0 0 0 5.15326401558 1.75239735816 15.5677277858 -0.249012572117 0.00254805245163 -0.135251942087 11.5425609116 21.5600360832 21.530091133 -11.0057662908 10.5497081298 -0.0501038569419 10.5499722635 10.5505636188
1558 17138 0 0 0 5.16689720327 1.80681927225 15.6568046337 -0.494714442746 0.0781004291586 -0.136771230353 11.5524443038 21.6220580766 21.4422642625 -11.0447356354 10.5496665182 -0.0500434778334 10.5499624697 10.5506858677
1559 17149 0 0 0 4.63803688377 1.63165626629 16.368586022 -0.454247146725 -0.00411219514027 -0.162159450756 11.5462947532 21.6077778783 21.441573447 -10.9773411145 10.5492548483 -0.050055671459 10.5499366711 10.5509646547
1560 17160 0 0 0 4.87685601526 1.59903831579 16.128823355 -0.319513998156 0.0320799893025 -0.0564891231522 11.5779898386 21.530471292 21.4332566905 -10.9735295728 10.5494218429 -0.0500805162972 10.5498250527 10.5508261459
1561 17171 0 0 0 4.96072812536 1.55221151844 15.9695700326 -0.393358856198 0.0219678603587 -0.0965460405746 11.6247686515 21.528331283 21.3928818065 -10.9973293005 10.5494949574 -0.0500190265404 10.5496818979 10.5507909108
1562 17182 0 0 0 4.79104319531 1.15503954592 16.1343017919 -0.391563929265 0.0280983787914 -0.0669703231675 11.6565179124 21.486265607 21.4973306333 -10.8908545196 10.5492420325 -0.0500817478565 10.5496349203 10.551043588
1563 17193 0 0 0 4.54518605693 1.07439144612 15.9511570752 -0.473383135306 0.05362371523 -0.092048744189 11.6353626436 21.4705008728 21.5378200632 -10.8998480596 10.548951653 -0.0500374470228 10.5498283749 10.5512815799
1564 17204 0 0 0 4.55705008681 1.34225261107 16.4678848465 -0.519041539093 0.0498372555306 -0.144552001975 11.5963126384 21.5273496709 21.5596333845 -10.9032168455 10.5489644056 -0.0500541037032 10.5497910072 10.5512685956
1565 17215 0 0 0 4.71358225357 1.20104310399 16.5145003619 -0.576777939324 0.0500857486518 -0.165142909912 11.6743030695 21.5838126919 21.5136229068 -10.9686136635 10.5491797788 -0.0500782312288 10.5498391566 10.5511379574
1566 17226 0 0 0 4.86331407877 1.22597928561 16.9982673987 -0.435925868745 0.00644679196947 -0.1740103954 11.6765282912 21.584577293 21.5432997351 -11.0295687778 10.5492121327 -0.0500391115063 10.5498911267 10.5510984425
1567 17237 0 0 0 4.9879740533 1.50080493276 16.9987474765 -0.430331335567 0.0641465646431 -0.293345273356 11.6615831965 21.6765864917 21.5452587067 -11.0253510618 10.5491478056 -0.0501137330997 10.5498083416 10.5512422827
1568 17248 0 0 0 5.25704566316 1.71015851099 16.9467247613 -0.341884013534 0.0916840576315 -0.306228494906 11.6487128982 21.6668890569 21.5333824255 -11.0454541032 10.5492614128 -0.0501065596197 10.5498714874 10.5511373717
1569 17259 0 0 0 5.17565132042 1.62209010879 17.1390789744 -0.410488902684 0.0458996047507 -0.237330853795 11.6589282154 21.6518567066 21.5610637257 -11.073721896 10.5492080583 -0.0500864795869 10.5499428025 10.5512058805
1570 17270 0 0 0 5.2911417571 2.08357230587 17.1756960756 -0.365726959984 0.0800657911981 -0.179279294271 11.6974013164 21.6280991478 21.5158650175 -11.101705643 10.5493877169 -0.0500260020899 10.5498553265 10.5510137965
1571 17281 0 0 0 5.38441685917 2.36093057318 17.2216972915 -0.327147329059 0.12002162138 -0.211529164217 11.7306875892 21.6184644955 21.5321895969 -11.0618178686 10.5494618591 -0.0500354525387 10.5499788703 10.55099276
1572 17292 0 0 0 5.27920162852 2.49523380054 17.2583295608 -0.206019089891 0.125751239249 -0.183774411625 11.6956166219 21.5336194044 21.5153059688 -11.0008481788 10.5497874222 -0.0499893126666 10.5501569182 10.550731414
1573 17303 0 0 0 5.36858644559 2.55095283098 16.7901271606 -0.326079890308 0.16535880943 -0.14280709031 11.7260297083 21.5311940765 21.5571751762 -10.9651993279 10.5498396404 -0.0500188774662 10.5500879239 10.5508148517
1574 17314 0 0 0 5.42544389189 2.42794213903 16.6641044276 -0.359002042392 0.174314266171 -0.175437520767 11.7084240788 21.5689962451 21.5465561973 -10.9718296358 10.5495408725 -0.0499818759078 10.5499972031 10.5509190324
1575 17325 0 0 0 5.63034658334 2.44881679325 16.6526973036 -0.345955981668 0.141996346981 -0.0540812218202 11.6786950352 21.5666400849 21.5718772647 -11.0560998665 10.5495937245 -0.0499588518893 10.5498677419 10.550849073
1576 17336 0 0 0 5.72427125903 2.63909855501 16.2622272553 -0.43541724148 0.162779966469 -0.0862437290395 11.6357243455 21.6027084171 21.5433815136 -11.0938571371 10.549652362 -0.0499376181115 10.5498763532 10.5508703571
1577 17347 0 0 0 5.70390030957 2.46394990844 16.2775059527 -0.51948517243 0.110305064032 -0.129815363217 11.6344024639 21.6210713877 21.5153291525 -11.1216257898 10.5491603279 -0.0499568524296 10.549886709 10.5511818245
1578 17358 0 0 0 5.53447722273 2.45134246606 16.6160447373 -0.605392855565 0.064914614549 -0.151706880021 11.6215424057 21.6209439839 21.5086612864 -11.1130694814 10.5490637288 -0.0499255708794 10.5501318761 10.5512640507
1579 17369 0 0 0 5.44011592741 2.45982508234 16.2027176711 -0.512179215304 0.0619799240151 -0.148248622756 11.5949027751 21.6109885257 21.4976307676 -11.1656684554 10.5491826529 -0.0499365527578 10.5502438097 10.5511165135
1580 17380 0 0 0 5.68790772582 2.74139352791 16.5274842594 -0.400664492363 0.0686928908 -0.240439401777 11.5704324691 21.606715191 21.5421625461 -11.1609930821 10.5493561308 -0.0498968151243 10.5501404 10.5509929532
1581 17391 0 0 0 5.36688950356 2.62028831889 16.4980045827 -0.61050192573 -0.0267996072408 -0.194894508189 11.5587438849 21.6115697984 21.55376458 -11.0899097651 10.5491527932 -0.0499073837942 10.5500400946 10.5512158229
1582 17402 0 0 0 5.41728260372 2.45013872966 16.1927993762 -0.64467995084 -0.00137293062814 -0.202235879869 11.5688569878 21.6752350914 21.5455515261 -11.1644202093 10.5491454182 -0.0499076571698 10.5500823639 10.551201958
1583 17413 0 0 0 5.35534323015 2.51042490153 16.3509450455 -0.525405614165 -0.00170106734708 -0.16757756348 11.6269590002 21.6121887413 21.5396235695 -11.0851301246 10.5491603619 -0.0499747142599 10.5501851543 10.5512076877
1584 17424 0 0 0 5.49791971211 2.4981808001 16.4369790908 -0.627788245823 0.0300024826018 -0.193874232453 11.6341045652 21.647149796 21.5343472628 -11.0791734514 10.549171733 -0.0500257936548 10.5501178088 10.5512066311
1585 17435 0 0 0 5.24616000649 2.4422910192 16.7499502071 -0.587274818086 -0.0466706168645 -0.262161415674 11.6616972269 21.6198394609 21.4918360398 -11.142045784 10.5492489412 -0.0500491978252 10.5502841559 10.551102772
1586 17446 0 0 0 5.48622203568 2.62151188947 16.5832720504 -0.687102675215 -0.0573636592754 -0.210303419659 11.6432377939 21.599317518 21.5231620538 -11.1646060816 10.5493883074 -0.0500053210773 10.5503010513 10.551046744
1587 17457 0 0 0 5.27057529633 2.37552657727 16.8173739125 -0.687302219705 -0.0608064191843 -0.193422648306 11.6033001389 21.6058152499 21.5240093725 -11.2013196396 10.549518837 -0.0499899851782 10.5503157504 10.5509363221
1588 17468 0 0 0 5.29429800882 2.33974622315 16.1790955674 -0.623873291422 -0.0634752775834 -0.16396550816 11.6145813635 21.6152720341 21.5563814437 -11.2450214504 10.5493571848 -0.050022857215 10.5501704746 10.5510540679
1589 17479 0 0 0 5.40200706674 2.18378939513 16.0778216812 -0.532950108172 -0.0680127564985 -0.108177533559 11.6344585391 21.6247753922 21.5887055455 -11.2307540931 10.5491685562 -0.0500164499105 10.5500685069 10.5511487651
1590 17490 0 0 0 5.34810397821 2.16901386225 16.4819250785 -0.549698613555 -0.111274341841 -0.0883629000904 11.6767142738 21.5323830371 21.6407561806 -11.232068269 10.5492570802 -0.0500864942549 10.5498180847 10.5510660653
1591 17501 0 0 0 5.46441731703 2.47255449407 16.7285053272 -0.434098412213 -0.0270397984103 -0.0429841982533 11.6948069222 21.5021652509 21.6110175143 -11.1594939205 10.54924457 -0.0500644666476 10.5497902268 10.5511349814
1592 17512 0 0 0 5.28892484242 2.48277507188 16.9359016846 -0.347774406841 -0.0268252726689 -0.0149035983316 11.6842770721 21.5119253992 21.5535857673 -11.1310618719 10.5492675547 -0.0500489836191 10.5500092 10.5510176442
1593 17523 0 0 0 5.13949833479 2.40518388711 16.8247526714 -0.264452876034 -0.0894208291395 -0.106063323279 11.7100753335 21.5219184963 21.5172341659 -11.2630403558 10.5494122978 -0.0500323230563 10.5498821431 10.5508950185
1594 17534 0 0 0 5.16750149842 2.6066882252 17.0501941341 -0.134656441726 -0.100161154159 -0.176764092 11.7208572796 21.5295237462 21.5828372638 -11.3489072928 10.5494621657 -0.0500053203043 10.5498447518 10.5508182581
1595 17545 0 0 0 5.33576375856 2.63599337833 17.0718699718 -0.116837667025 -0.141115431634 -0.246215393339 11.751994892 21.6218458646 21.5852188395 -11.3494232316 10.5496570297 -0.0500119035151 10.5498685178 10.550784587
1596 17556 0 0 0 5.3091308716 2.76073393474 17.1608762296 -0.202177802298 -0.196536965639 -0.264248956469 11.7871883318 21.6578631392 21.54626962 -11.3620847705 10.5497133025 -0.0500573702763 10.5496261123 10.5508202093
1597 17567 0 0 0 5.22658261001 2.51442481224 17.6420703271 -0.145041648315 -0.105575306704 -0.32845947382 11.7783643083 21.6826948268 21.493561281 -11.2990764741 10.5496463157 -0.0500402098766 10.5496548162 10.5508064404
1598 17578 0 0 0 5.15622349592 2.26275007061 17.7962220464 -0.192805738211 -0.0572999619385 -0.299845875984 11.7629603382 21.6517077721 21.5549132343 -11.195553859 10.5490753161 -0.0500239454055 10.5498146933 10.5512340283
1599 17589 0 0 0 5.41264318732 2.43659767917 17.7077380323 -0.190284439602 0.0329348830505 -0.215820573852 11.7545332105 21.6352347081 21.5855911074 -11.1724660971 10.5491553947 -0.049945128181 10.5498312228 10.5511743708
1600 17600 0 0 0 5.56606885096 2.40938862527 18.0660801275 -0.191557119452 0.0506124954741 -0.243835309235 11.7922069782 21.6498977981 21.607755188 -11.1897945543 10.549115599 -0.0499440084292 10.5498632076 10.5512129283
1601 17611 0 0 0 5.5468067245 2.52729290837 18.4420578714 -0.0950996418414 0.0520918306558 -0.201912327595 11.7924516307 21.6055110581 21.6703078661 -11.1816524457 10.5492804974 -0.049975664895 10.549878403 10.5511512941
1602 17622 0 0 0 5.53676516084 2.4196649168 18.6742413478 0.00267968757041 0.0199080852929 -0.124693992213 11.7558272729 21.5543814566 21.6512792196 -11.3021807885 10.5494251253 -0.0499495304128 10.5497999768 10.5509074894
1603 17633 0 0 0 5.37144407412 2.38141926666 18.5893282168 -0.0528524125463 0.0766271642101 -0.210090819451 11.8088769417 21.6030084307 21.5732982451 -11.2554156798 10.5495697897 -0.0500133338802 10.5500447178 10.5508988471
1604 17644 0 0 0 5.11855405139 2.32880093286 18.0988417849 -0.00960030503064 0.0364891211159 -0.168099024577 11.7876251262 21.5219399607 21.6046875934 -11.1981239423 10.5497636161 -0.0500402156351 10.5500598662 10.5508630358
1605 17655 0 0 0 5.42007910725 2.56912804425 17.9017440099 -0.136406576142 0.12651969642 -0.0777939086706 11.7933079002 21.50474849 21.6291883044 -11.1510540727 10.5499262277 -0.0500292125507 10.549851737 10.550805819
1606 17666 0 0 0 5.42609304918 2.5311263571 17.9191973914 -0.24688521574 0.118462555711 0.0184448967101 11.7404987885 21.4942587099 21.6820835824 -11.1479534103 10.5497689881 -0.0500144478707 10.5498577631 10.550853902
1607 17677 0 0 0 5.2715762492 2.2275783201 17.6112922433 -0.272934373135 0.124720719056 0.123240183181 11.7270782904 21.5158092519 21.6304234183 -11.0955872561 10.5499071992 -0.0500074877795 10.5499634588 10.5507380089
1608 17688 0 0 0 5.61110954879 2.6068322194 17.0205508732 -0.334727353496 0.198597770622 0.169155297973 11.7591070517 21.5174938576 21.6262362003 -11.0589515407 10.5498576488 -0.0500423718914 10.5500250034 10.5508412247
1609 17699 0 0 0 5.73810944285 2.64891062042 17.2780351905 -0.302650797064 0.194712108531 0.147921686419 11.7513330269 21.5271758143 21.5930631189 -11.0960433981 10.5496520992 -0.0500233017937 10.5502043203 10.5508685038
1610 17710 0 0 0 5.85859572401 2.74444162728 17.4241509044 -0.345753818728 0.156145367995 0.0872276811501 11.7831664655 21.5293518917 21.6252625347 -11.0751705633 10.5496215897 -0.0500192076679 10.5502402631 10.5509936323
1611 17721 0 0 0 5.88328350162 2.78635448706 17.7398051314 -0.211648195928 0.131518098231 0.182657477799 11.7125383715 21.536743639 21.6127093599 -11.1405619065 10.5496211896 -0.0499893581814 10.5501447122 10.5508907994
1612 17732 0 0 0 5.98350422977 2.77675575412 17.3016887303 -0.25218875445 0.169728237691 0.147120247249 11.7310643265 21.4991117919 21.6379430397 -11.0980772739 10.5498200964 -0.050014080704 10.5502533365 10.5507651849
1613 17743 0 0 0 5.66063773342 2.36748243516 17.527246927 -0.285046897169 0.133276099014 0.0627184069699 11.7328502758 21.5442025623 21.6025720166 -11.0787966056 10.549674343 -0.0499784270767 10.5500744153 10.5508507913
1614 17754 0 0 0 5.95931812823 2.61721157033 17.1618598847 -0.211392053166 0.209842189872 0.0710135255039 11.7526298935 21.6110373728 21.5250535115 -11.1060485281 10.549552861 -0.0499835291823 10.5500325675 10.5509399133
1615 17765 0 0 0 5.58787631157 2.14286357565 17.2195817605 -0.135571129488 0.165081965229 0.0933834681588 11.7161329174 21.6069420356 21.5457171753 -11.1578646024 10.5495923512 -0.0500141788779 10.5500207421 10.5508770469
1616 17776 0 0 0 5.4198338545 2.08953753065 17.4671320746 -0.0730289636428 0.180703736127 0.163250729498 11.6884762127 21.5503927848 21.5753434103 -11.0908231646 10.5496273224 -0.0500021720944 10.5498615255 10.5508242351
1617 17787 0 0 0 5.48975694634 2.39803688137 17.1461573772 -0.0772336626576 0.191498719882 0.132110146221 11.708644654 21.5592738204 21.5650206841 -11.0767799747 10.5496763888 -0.0500286231985 10.5499769086 10.5508598221
1618 17798 0 0 0 5.38682117853 2.15662338414 17.0458516439 -0.0791885163086 0.260204787813 0.195659919949 11.7429029075 21.5299928631 21.588732006 -10.9985320127 10.5496248567 -0.0500554641169 10.5499823336 10.5509097391
1619 17809 0 0 0 5.33149940335 2.39717378532 17.4560410821 -0.00392442930855 0.276341112441 0.172523659885 11.7210011372 21.5228397154 21.5924966323 -11.0006703686 10.5496791998 -0.0500057762428 10.5499858359 10.5508294207
1620 17820 0 0 0 5.35153543085 2.63860339712 17.3032364296 -0.108699849226 0.269907999108 0.275489414927 11.6739207375 21.5032074658 21.5958187172 -10.9808983171 10.5498744874 -0.0500554861864 10.5497991144 10.5507423019
1621 17831 0 0 0 5.3900781202 2.45798763021 17.0733083405 -0.355733284896 0.248647650248 0.177738441436 11.723929812 21.5938308655 21.5751770677 -11.0991025709 10.5497797064 -0.0500304365504 10.5500914141 10.5508215395
1622 17842 0 0 0 5.43918492399 2.51077281882 16.9343271816 -0.392783208328 0.263545180871 0.216360422595 11.7626056246 21.5995458263 21.5177477891 -11.0209708803 10.549608972 -0.0500755103248 10.5503385943 10.5509032799
1623 17853 0 0 0 5.26500478765 2.49558679371 17.0900184956 -0.363786187275 0.266973384584 0.232927289636 11.7609915337 21.6063255317 21.4879891299 -11.0018660408 10.5497343844 -0.0500623437479 10.5502779575 10.550805465
1624 17864 0 0 0 5.37843721698 2.5236409918 16.9125860265 -0.373313876757 0.272160272878 0.198392351974 11.7774133147 21.5468369941 21.5481629182 -11.075666671 10.5494783461 -0.0500782466443 10.5501906787 10.550996241
1625 17875 0 0 0 5.39784302013 2.34676178781 17.3532181541 -0.284776178924 0.30412669803 0.195270515254 11.8002777915 21.5417396572 21.565123345 -11.1060527628 10.5493514276 -0.0500391367874 10.5503181878 10.5510663273
1626 17886 0 0 0 5.37538404998 2.36273122941 17.5937499774 -0.143130679726 0.332925845754 0.211344399826 11.8082592348 21.5249599013 21.5429020243 -11.1005795086 10.5494031606 -0.0500141357369 10.5504074139 10.5509673873
1627 17897 0 0 0 5.40391501601 2.42524807465 17.9428031828 0.0112771670894 0.285587783171 0.313070803573 11.7818541419 21.5195485806 21.5994780355 -11.1023277218 10.5494794279 -0.0500178294643 10.55031362 10.5509217142
1628 17908 0 0 0 5.41353999869 2.56360265723 17.8960774056 0.110159548628 0.256870451654 0.309501692543 11.7978750106 21.5594856172 21.5658690903 -11.1303452441 10.5496156862 -0.0500408859178 10.550223973 10.5509280205
1629 17919 0 0 0 5.49022961908 2.46646748973 17.672971785 -0.0746322220487 0.263739699 0.258419742434 11.7824073574 21.6359602809 21.5166191448 -11.1419433995 10.5498489357 -0.0500346460722 10.5501771351 10.5508259711
1630 17930 0 0 0 5.25229269443 2.44699375776 18.0444786912 0.00111936871636 0.232219061718 0.251080442991 11.8000510575 21.5961723033 21.5421308662 -11.1577512395 10.5497448291 -0.0500297983111 10.5502859025 10.5508355735
1631 17941 0 0 0 5.18212599072 2.40252984585 17.9813392804 0.0944206071215 0.201560315774 0.336742822852 11.8059814345 21.5862972753 21.5494320874 -11.1219110194 10.5496806218 -0.0500263816317 10.55044407 10.5508391364
1632 17952 0 0 0 5.32816343727 2.5131416891 17.9653733821 0.173158897624 0.192602619453 0.342767113862 11.755805177 21.5805536245 21.525309608 -11.0924983466 10.5498714094 -0.050046378766 10.5503636099 10.5507187834
1633 17963 0 0 0 5.27983423492 2.62514796342 17.8446191026 -0.028735841274 0.173569736393 0.396435100452 11.7777942939 21.5061564288 21.5610087951 -11.0740503879 10.5495408801 -0.0500135404639 10.5503417546 10.5508835884
1634 17974 0 0 0 5.32886875857 3.02659135816 18.1265126108 0.0242800215198 0.203155902293 0.332565752217 11.7870478255 21.4820008769 21.5720520771 -11.0340958663 10.5494602096 -0.0499809838432 10.5503522222 10.5509739199
1635 17985 0 0 0 4.93863050458 2.52906951952 18.0214341799 0.00296670289101 0.110977791817 0.366068630629 11.7909025475 21.5108642438 21.6099453777 -11.1284761141 10.5496611061 -0.0500110006765 10.5502592211 10.5508920695
1636 17996 0 0 0 4.99558697344 2.62606414347 17.8381936701 -0.117852881355 0.0833616916284 0.339420228913 11.7889564758 21.4470151132 21.6632815246 -11.061242878 10.5495592522 -0.0499641520039 10.5502321686 10.5509007963
1637 18007 0 0 0 5.10604267106 2.72704303782 17.9137520332 -0.21677260449 0.126395261433 0.280212918896 11.7629964074 21.4497811848 21.6279156979 -11.0279887269 10.5494102797 -0.0499431836199 10.5502218575 10.5509837243
1638 18018 0 0 0 5.18573274379 2.45516843612 17.3261399196 -0.358961028097 0.0953284239874 0.313050584366 11.7190059198 21.4645368842 21.5645015153 -11.0490705037 10.5495879256 -0.0499344440359 10.5503623392 10.5508430659
1639 18029 0 0 0 4.96919794744 2.15926256835 17.3363928788 -0.267888291001 0.0691320033159 0.330912257554 11.6783900679 21.4591565255 21.5528023505 -10.9803620162 10.549638313 -0.0499098067321 10.5503810104 10.550809364
1640 18040 0 0 0 4.95250713353 1.98641607205 17.3413014163 -0.299603805326 -0.0177419951562 0.239192474585 11.670825831 21.4713019146 21.5813459009 -10.9821652218 10.5496496874 -0.0499275521369 10.5502704828 10.5508181124
1641 18051 0 0 0 5.07322462745 1.97635105806 17.8357515027 -0.163876752871 -0.0546519317402 0.238295805887 11.6728270917 21.5010228938 21.5875855532 -11.0282106253 10.5496394871 -0.0499424865216 10.550260757 10.5507859523
1642 18062 0 0 0 5.16111905938 1.97042883594 17.876668107 -0.131807257255 0.0362489263289 0.255772231695 11.7034925991 21.4707691703 21.5943981721 -11.0723852586 10.5493326753 -0.0499684894071 10.5502317881 10.550973694
1643 18073 0 0 0 4.94850008341 1.91298961027 17.9771737161 0.0508652167523 0.00318160646898 0.125596177409 11.6589880995 21.5484558088 21.5066848051 -11.1251754159 10.549487953 -0.0499750879248 10.5501879119 10.5508716271
1644 18084 0 0 0 4.95219636628 1.68600516374 17.8829726148 0.024618639825 -0.0680526987994 0.215821721905 11.6705203906 21.5354559498 21.5588621232 -11.1491064381 10.5494312812 -0.0499450634577 10.5502073704 10.5508316091
1645 18095 0 0 0 4.9343609766 1.58417304887 18.372163986 -0.0825010585801 -0.0328244424627 0.209117490564 11.7171341801 21.5447803664 21.5351874962 -11.1462154542 10.549425073 -0.0499508521424 10.5503788474 10.550874237
1646 18106 0 0 0 4.94462831399 1.46047871803 18.1929891025 0.147024393988 0.01182133168 0.295862467286 11.7060440408 21.5086640179 21.5452553238 -11.0803855803 10.5494018843 -0.0499551802785 10.5500936966 10.5508876886
1647 18117 0 0 0 4.96786071043 1.45702516586 18.0209137613 0.213660631135 0.119131135851 0.262509129419 11.7211176768 21.5152079857 21.5237085299 -11.0431177864 10.5495647976 -0.0499907715071 10.5501597929 10.5508510945
1648 18128 0 0 0 4.55208554604 1.06292581166 17.9177753566 0.218504307133 0.131917106885 0.173369736015 11.7189720745 21.4932035539 21.5044725557 -11.0211472765 10.5494259639 -0.0500141808066 10.5502104961 10.5508631448
1649 18139 0 0 0 4.31957187925 0.913884986193 18.4867003333 0.0359100527575 0.110565246445 0.149595536336 11.6920593963 21.4816042838 21.4815461507 -10.9563616751 10.5493564664 -0.050055127201 10.5503967555 10.5509466832
1650 18150 0 0 0 4.14493023456 1.07748018546 18.5803628389 -0.220796817884 0.0736468546332 0.145077513912 11.6734611082 21.4652611926 21.5239215125 -10.8842391771 10.5492974034 -0.0500386257546 10.5504569949 10.550974026
1651 18161 0 0 0 3.89748411725 0.652344099624 19.3337278974 -0.225547363504 0.104832851443 0.0662912125913 11.6337615299 21.4876119636 21.4931159656 -10.8714684872 10.5495651069 -0.0501107507852 10.5504116366 10.5508358161
1652 18172 0 0 0 3.9917216794 0.749538815599 18.9645957428 -0.164685525634 0.125125742444 0.198681495625 11.6292477193 21.4519990103 21.524864078 -10.8957111674 10.549445241 -0.0501014198152 10.5504107114 10.5508322215
1653 18183 0 0 0 4.11518326115 0.668432521952 19.4965838548 0.000484878143584 0.10332726488 0.0231500851077 11.5884726839 21.4830123159 21.4829964365 -10.9633606112 10.5497467825 -0.0501005192787 10.5503474528 10.5505745746
1654 18194 0 0 0 3.6718368754 0.138180831875 19.3942489949 -0.110380300708 0.0758549367242 -0.0220828648259 11.5347205542 21.445839919 21.4145524363 -10.81019033 10.5495993761 -0.0500829482749 10.5503350501 10.5506295555
1655 18205 0 0 0 3.65024336151 0.227442564 19.8317712501 -0.0063552675138 -0.0188481689593 -0.121046936706 11.5147079257 21.4395276732 21.4478095791 -10.8258250727 10.5495457701 -0.0501005795126 10.5502863439 10.550654104
1656 18216 0 0 0 3.84471780617 0.354456834121 19.4510870835 -0.0796725146206 -0.0673487205246 -0.109946000056 11.5344677876 21.4237689814 21.5439625967 -10.8212442998 10.5493863449 -0.0500843792197 10.5503849634 10.5508095065
1657 18227 0 0 0 3.916771759 0.275234470983 19.3585906325 -0.114154269923 -0.113600318413 -0.139296230881 11.6117288038 21.5211862821 21.4629266733 -10.8804854486 10.549566619 -0.0501453190195 10.5505926815 10.5507238662
1658 18238 0 0 0 3.83863065257 0.350824607622 19.0986469468 -0.295836818171 -0.134653189027 -0.0795757283446 11.59601609 21.5614738164 21.4625912969 -10.9168627318 10.5496112041 -0.0501697480967 10.5506110582 10.550702216
1659 18249 0 0 0 3.96051138084 0.10236948701 18.0161264995 -0.3261980307 -0.153429067221 -0.0547765673088 11.5934723941 21.5462573395 21.4462271764 -10.922787035 10.5494492068 -0.0501572546079 10.5505139325 10.5508238947
1660 18260 0 0 0 3.85807712297 0.0139552866976 17.9895173463 -0.345899942857 -0.161201828914 -0.111844709656 11.5708067013 21.5358094341 21.4582443279 -10.8863942369 10.5494475532 -0.0501745690701 10.5505419456 10.5507878049
1661 18271 0 0 0 3.88376851789 0.295056945277 18.3286512931 -0.288976811636 -0.217295457122 -0.214390756939 11.623139449 21.5636920888 21.4687737111 -11.0029081641 10.5496379667 -0.0501541149152 10.550483504 10.5507322863
1662 18282 0 0 0 4.09638751103 0.17747795555 18.4150145902 -0.363253149207 -0.191662978529 -0.170437544803 11.6458371301 21.6020619651 21.4535550582 -11.0792016151 10.5496484248 -0.0501316398571 10.5504049866 10.5507747371
1663 18293 0 0 0 4.17190840191 0.236337992532 18.20304465 -0.332661440377 -0.223438353189 -0.146403538161 11.6201110358 21.5529696512 21.4807926663 -11.0749893397 10.5496124511 -0.0501134768381 10.5503512874 10.5507543172
1664 18304 0 0 0 3.88485163297 0.0271719100269 17.9449987917 -0.378773860913 -0.24176887443 -0.210133966179 11.5854622472 21.5189831598 21.5004239382 -11.0379931446 10.5496588714 -0.0501208375261 10.5503855609 10.5507102355
1665 18315 0 0 0 3.69120153968 -0.373169519315 17.816809861 -0.347098746337 -0.282774369012 -0.232456020768 11.5437064384 21.5143567495 21.4603718492 -10.9696421155 10.549594479 -0.050125527236 10.5504805292 10.5507545147
1666 18326 0 0 0 3.74096274685 -0.401114936091 17.2809415546 -0.378718726864 -0.228014319587 -0.100249494298 11.555998059 21.538766578 21.4166962707 -10.9751095982 10.5497015146 -0.0501185126432 10.5503888926 10.5507062401
1667 18337 0 0 0 3.86432608392 -0.150729976935 17.86816862 -0.175202178863 -0.101088594915 0.00449934791263 11.6017766222 21.4913677729 21.4210984884 -10.9554581137 10.5497584466 -0.0501260060724 10.5504856584 10.5506689086
1668 18348 0 0 0 3.92957726261 -0.0654877020931 17.9931757597 -0.0596931545662 -0.177354462864 0.0213766866496 11.6013884598 21.4886330082 21.4537747854 -11.0194956296 10.5498438922 -0.0500962555999 10.5502939738 10.5505713739
1669 18359 0 0 0 4.01253478774 -0.228844223196 17.655338756 -0.155916909715 -0.251073753172 -0.00528950427924 11.5723756398 21.5493814503 21.4131305475 -10.9882025889 10.5497300447 -0.0500881004637 10.5503222592 10.5506062286
1670 18370 0 0 0 3.96651314167 -0.380737403568 18.2522776266 -0.119767389253 -0.245541132566 -0.0472079497159 11.5978936992 21.5308159042 21.4348173851 -10.8960224678 10.5497714056 -0.0500751783843 10.5502873387 10.5506529114
1671 18381 0 0 0 4.07791496108 -0.314354112421 17.8723036297 0.0737036404568 -0.223453129929 -0.0425177115856 11.5915457816 21.5375138602 21.4624939955 -10.9040292161 10.549634097 -0.0500488745683 10.5500829076 10.5507541754
1672 18392 0 0 0 4.30402646185 -0.318286287637 17.5108306554 -0.0154144962871 -0.149896470739 -0.0405365091626 11.6175122008 21.5163198205 21.4262076324 -10.8764444911 10.5496407435 -0.0500506325749 10.5501427959 10.5507116164
1673 18403 0 0 0 4.13207815025 -0.45939117275 17.6272263335 -0.180576106348 -0.104615563958 0.00134927767197 11.606968746 21.4950498356 21.4117408441 -10.9129015006 10.5496211035 -0.0500707965208 10.5502983178 10.5507269619
