angle,angular error,linear error,left speed,right speed,extension
1,0.2,1,6.93249,0,12.0937
1,0.3,0,7.05099,0,13.2188
1,0.3,0.1,7.02689,0,13.1163
1,0.3,0.2,7.00279,0,13.0138
1,0.3,0.3,6.97869,0,12.9113
1,0.3,0.4,6.95459,0,12.8088
1,0.3,0.5,6.93049,0,12.7063
1,0.3,0.6,6.90639,0,12.6038
1,0.3,0.7,6.88229,0,12.5013
1,0.3,0.8,6.85819,0,12.3988
1,0.3,0.9,6.83409,0,12.2963
1,0.3,1,6.80999,0,12.1938
1,0.4,0,6.92849,0,13.3189
1,0.4,0.1,6.90439,0,13.2164
1,0.4,0.2,6.88029,0,13.1139
1,0.4,0.3,6.85619,0,13.0114
1,0.4,0.4,6.83209,0,12.9089
1,0.4,0.5,6.80799,0,12.8064
1,0.4,0.6,6.78389,0,12.7039
1,0.4,0.7,6.75979,0,12.6014
1,0.4,0.8,6.73569,0,12.4989
1,0.4,0.9,6.71159,0,12.3964
1,0.4,1,6.68749,0,12.2939
1,0.5,0,6.80599,0,13.419
1,0.5,0.1,6.78189,0,13.3165
1,0.5,0.2,6.75779,0,13.214
1,0.5,0.3,6.73369,0,13.1115
1,0.5,0.4,6.70959,0,13.009
1,0.5,0.5,6.68549,0,12.9065
1,0.5,0.6,6.66139,0,12.804
1,0.5,0.7,6.63729,0,12.7015
1,0.5,0.8,6.61319,0,12.599
1,0.5,0.9,6.58909,0,12.4965
1,0.5,1,6.56499,0,12.394
1,0.6,0,6.68349,0,13.5191
1,0.6,0.1,6.65939,0,13.4166
1,0.6,0.2,6.63529,0,13.3141
1,0.6,0.3,6.61119,0,13.2116
1,0.6,0.4,6.58709,0,13.1091
1,0.6,0.5,6.56299,0,13.0066
1,0.6,0.6,6.53889,0,12.9041
1,0.6,0.7,6.51479,0,12.8016
1,0.6,0.8,6.49069,0,12.6991
1,0.6,0.9,6.46659,0,12.5966
1,0.6,1,6.44249,0,12.4941
1,0.7,0,6.56099,0,13.6192
1,0.7,0.1,6.53689,0,13.5167
1,0.7,0.2,6.51279,0,13.4142
1,0.7,0.3,6.48869,0,13.3117
1,0.7,0.4,6.46459,0,13.2092
1,0.7,0.5,6.44049,0,13.1067
1,0.7,0.6,6.41639,0,13.0042
1,0.7,0.7,6.39229,0,12.9017
1,0.7,0.8,6.36819,0,12.7992
1,0.7,0.9,6.34409,0,12.6967
1,0.7,1,6.31999,0,12.5942
1,0.8,0,6.43849,0,13.7193
1,0.8,0.1,6.41439,0,13.6168
1,0.8,0.2,6.39029,0,13.5143
1,0.8,0.3,6.36619,0,13.4118
1,0.8,0.4,6.34209,0,13.3093
1,0.8,0.5,6.31799,0,13.2068
1,0.8,0.6,6.29389,0,13.1043
1,0.8,0.7,6.26979,0,13.0018
1,0.8,0.8,6.24569,0,12.8993
1,0.8,0.9,6.22159,0,12.7968
1,0.8,1,6.19749,0,12.6943
1,0.9,0,6.31599,0,13.8194
1,0.9,0.1,6.29189,0,13.7169
1,0.9,0.2,6.26779,0,13.6144
1,0.9,0.3,6.24369,0,13.5119
1,0.9,0.4,6.21959,0,13.4094
1,0.9,0.5,6.19549,0,13.3069
1,0.9,0.6,6.17139,0,13.2044
1,0.9,0.7,6.14729,0,13.1019
1,0.9,0.8,6.12319,0,12.9994
1,0.9,0.9,6.09909,0,12.8969
1,0.9,1,6.07499,0,12.7944
1,1,0,6.19349,0,13.9195
1,1,0.1,6.16939,0,13.817
1,1,0.2,6.14529,0,13.7145
1,1,0.3,6.12119,0,13.612
1,1,0.4,6.09709,0,13.5095
1,1,0.5,6.07299,0,13.407
1,1,0.6,6.04889,0,13.3045
1,1,0.7,6.02479,0,13.202
1,1,0.8,6.00069,0,13.0995
1,1,0.9,5.97659,0,12.997
1,1,1,5.95249,0,12.8945
